"State","Avg","Std"
"'1010'",0.341463463011346,0.00727286206414367
"'0101'",0.333464347356818,0.00573270911453872
"'1001'",0.122326834568667,0.00438912849189367
"'1101'",0.0369999136136056,0.00146747713210483
"'1011'",0.0357401989134392,0.0023023205194861
"'0110'",0.0296113400725559,0.00188822052745704
"'0100'",0.0279179282320226,0.00133544605895784
"'0010'",0.0272405490714238,0.00153156571108701
"'0000'",0.0132701071597449,0.000849151435949808
"'0111'",0.00839432158174657,0.000672882036618521
"'1110'",0.00831100327916379,0.000580543035362925
"'1111'",0.00810685697625371,0.000689636754225392
"'0001'",0.00327305649181479,0.000469094046459182
"'1000'",0.00295902676840958,0.000450046585685559
"'0011'",0.000532353552609318,0.000184922204873395
"'1100'",0.000388699350377995,0.000156406589897544
