"Phase","C1_Avg","C1_Std","C10_Avg","C10_Std","C11_Avg","C11_Std","C12_Avg","C12_Std","C2_Avg","C2_Std","C3_Avg","C3_Std","C4_Avg","C4_Std","C5_Avg","C5_Std","C6_Avg","C6_Std","C7_Avg","C7_Std","C8_Avg","C8_Std","C9_Avg","C9_Std","D1_Avg","D1_Std","D10_Avg","D10_Std","D11_Avg","D11_Std","D12_Avg","D12_Std","D2_Avg","D2_Std","D3_Avg","D3_Std","D4_Avg","D4_Std","D5_Avg","D5_Std","D6_Avg","D6_Std","D7_Avg","D7_Std","D8_Avg","D8_Std","D9_Avg","D9_Std"
"'0001'",0.000165901602208385,0.000151631164235819,6.60548975981226e-05,5.72127404131821e-05,0.00388030896909042,0.000304030722294833,0.0001000100010001,0,0.00336761293300064,0.000669483749574771,0.000833158504108932,0.00025071229105485,0.000533296568334116,0.00011491982540413,0.00493627702068426,0.00125159421715795,0.00476647868408282,0.000106172794538868,0,0,0.0013001300130013,0,0.000197157853232006,0.000165584109421322,0.00010001299469916,6.70169124715864e-07,0.00046594802068698,0.000148576183817165,0.00680086391346074,0.000725491266742616,0.0267719300153431,0.00285177630554662,0.00273257612815321,0.000367735422242088,0.0181353619004976,0.00179099325283182,0.00380283011348327,0.000524189194782975,0.0115286867181451,0.000306874504986773,0.0375769960008566,0.00125369563921588,3.28083989501312e-05,5.68258138966167e-05,0.0003000300030003,0,0.00567438744985847,0.000455973614745233
"'0010'",6.64327964791512e-05,5.75350345243488e-05,6.60548975981226e-05,5.72127404131821e-05,0.000570496865364486,9.01211720554671e-05,0.0239023902390239,0,0.000533134354631771,0.000251310422100237,0.00116645183640212,0.000149003527431531,0.000366659962934995,5.73456037234107e-05,0.00348428278681844,0.000835006706662328,0.100970000161763,0.00370658004675787,0,0,0.0001000100010001,0,0.00117146633149828,0.000258586706993553,0.00076721406666644,0.000120354907336312,0.000631392209079001,0.000283775734619211,0.00415348921119583,0.000537035664814764,0.00133760704009442,6.95208898820814e-05,0.00333491752780082,0.000658671601740411,0.00610225057249988,0.00106405301530884,0.00393111023351484,0.000470254597679651,0.0117315449201494,0.00152716830755466,0.0105597580071676,0.000878955226418551,3.28083989501312e-05,5.68258138966167e-05,0.0006000600060006,0,0.00126942973810965,0.000561924951940857
"'0011'",0.000567773359231799,0.000254094988823216,0,0,0.000129247640989617,0.000112100486513261,0.0013001300130013,0,0.00136694589252456,0.000154807340422371,0.000233348176474243,5.76741170547849e-05,0,0,0.000795973263633181,0.000132547075311453,0.0124394273151923,0.000893536417231395,6.60572409211612e-05,5.72093129206917e-05,0.0001000100010001,0,0,0,0.118989290410667,0.00257602967611066,9.97438822610728e-05,0.000100449221495753,0.0130157254594398,0.00129882959330334,0.0175449139089198,0.000904896666051803,0.192887102624284,0.0011748051876063,0.0130330471181872,0.00101404192963621,0.00113257765978096,0.000141893205549531,0.0939792035171217,0.000536661754184591,0.0671774602772766,0.00304185853307056,0.0243050296998545,0.000257950717420202,0.0403040304030403,0,0.00112758011466311,0.000269527711516634
"'0100'",0.000300589735953373,0.000102383007172852,6.60548975981226e-05,5.72127404131821e-05,0.00117871676021597,0.000292788773273616,0.0239023902390239,0,0.000633546042552245,0.000153454396475817,0.00100007679213449,0.000172957080014557,0.000500206971482004,0.000174008128259026,0.00346607477977854,8.16542394020902e-05,0.105612359377711,0.000874953340741245,0,0,0.0001000100010001,0,0.00103605030140967,0.000141557902178213,0.000366490426910482,5.58194904301463e-05,0.000733241473496986,0.000113703285048565,0.00413572565208498,0.000346843330332833,0.00101499431179734,0.000563444096376682,0.00266675715192152,0.000147316218371539,0.00683133297819727,0.00089513637929387,0.0035985165304299,0.000412413349334924,0.0115990487454532,0.000853200203397717,0.0095597054386671,0.000878554043627732,0,0,0.0012001200120012,0,0.000794477787877421,0.00033121653178746
"'0101'",0.000533469964332327,5.87486522643889e-05,0.0228637541572638,0.000637752915533669,0.0253246313470941,0.0012997324634637,0.0278027802780278,0,0.0140355046602613,0.00146629095013522,0.235000705352736,0.00534769702147622,0.126316681793254,0.00249082547293996,0.137077951221535,0.0084696017355054,0.0658787848999854,0.00122310453551341,6.5733254453428e-05,0.00011385333646019,0.001000100010001,0,0.0562042611647734,0.00159568103078793,0.000399380317837324,0.000171490636874058,6.55651717807501e-05,0.00011356220873124,0.000268290182048661,0.00012025855715651,0.00258083633346054,0.000305522407678444,0.000634399114590849,0.00030821335407787,0.00259858725474127,0.000505196857903169,0.00110003100164917,9.86803266113893e-05,0.0015965806114779,0.000321344914181807,0.00817718514737338,0.00107353078939677,0,0,0,0,0.000334722243151055,6.82265013897519e-05
"'0110'",0.134338776656174,0.00326939674827127,0,0,0.00582368139163174,0.00053316191169762,0.0285028502850285,0,0.220694482369121,0.00229832229424712,0.00739900823315057,0.000775406471854233,0.000533296568334116,0.00011491982540413,0.0514919983131528,0.00490803738437271,0.0887582883243202,0.00550532223907875,0.02480496646634,0.000865553783552213,0.0477047704770477,0,0.000965359190414914,8.99471197169594e-05,0.000400051978796641,2.68067649886346e-06,0,0,0,0,9.87063305433615e-05,0.000102969122560346,0.000400888554243301,0.000265988111148314,0.000533551453488687,0.000153219366570562,9.9427342989996e-05,9.89835266623635e-05,0.00147140326408287,0.000248002408114222,0.0118921090351602,0.00136761401925612,0,0,0.0004000400040004,0,0,0
"'0111'",0.00273344049105355,0.000285799333408991,0.000132752061257714,5.50506862283191e-05,0.00109683482524976,0.000112439901212879,0.0032003200320032,0,0.0286384212611179,0.000910056154964548,0.0117687131212472,0.000768418823084653,0.00216731591368482,0.000465156229601246,0.0268457468688122,0.00144876635054346,0.0170460963318269,0.0016630782906342,3.2866627226714e-05,5.69266682300952e-05,0.0014001400140014,0,0.00056806038800045,7.21574471085709e-05,0.00193448011212952,0.000243065255292054,0,0,0.000299501179649716,0.000173146753879659,0.00655106664255332,0.001662999129813,0.00476492457637853,0.000792214575706819,0.00536610530997729,0.00115686037635392,0.000366034045514044,0.000111605175350143,0.0114460442930934,0.00104660939213555,0.0749050334099869,0.00184651535569064,0.00016564408923499,0.000112267155822648,0.0002000200020002,0,0.00026348885231901,0.00014462082222397
"'1000'",0.000233250331803818,0.000115259489063282,0.000100033830659624,1.89116629816833e-06,0.0035416939301738,0.000186816543674041,0.0003000300030003,0,0.00320033722819515,0.000346490929190274,0.00096716626899827,0.00035221430309959,0.000233261532030306,0.000115278245162054,0.00459373941834943,0.000707333598814957,0.00599911954143965,0.000300523045364586,0,0,0.0011001100110011,0,0.00056806038800045,7.21574471085709e-05,0.000232915880325162,0.000114519952870847,0.000664602588563953,0.00034323663528531,0.00623132000698886,0.00170827952086639,0.0271205127441157,0.00129847254375862,0.00336612346957145,0.000391644202528441,0.0185373353572204,0.00086834793388421,0.00343409266246578,0.000410185441838929,0.0114876564322708,0.000931001142883591,0.0368443406898913,0.00102125802685367,0.000100027291334728,1.6108092507013e-06,0.0005000500050005,0,0.00466358681497174,0.00107018523578377
"'1001'",0.117248506063155,0.00389955578718637,3.27182305980893e-05,5.66696377296452e-05,0.0757282482363836,0.00309961194761239,0.0415041504150415,0,0.22639952131463,0.00421524614152006,0.0180672976200501,0.0021643427473099,0.000233410109672626,5.80929731714378e-05,0.173873638888549,0.00718874968534781,0.0999045794136685,0.00404796151454127,0.02390424582755,0.00101859037038034,0.0593059305930593,0,0.00264314408677024,0.000525278901756476,0.000400723639755959,0.000176138795745779,0,0,0.000166684817285401,5.76925875625012e-05,0.00177196056857126,0.000158910048493815,0.00179866124067213,0.000522114930143463,0.00156653883921809,0.000248157406892124,0.000199443024641048,9.81034884993188e-05,0.00113571220392238,0.000268723283123945,0.00513636836493647,0.000276888759301302,0,0,0.0001000100010001,0,0.00019858088697633,9.39117144344698e-05
"'1010'",0.000501340562752648,0.000266943416306606,0.0247550012454699,0.00144588065441029,0.0266036454437866,0.00155902545488528,0.0291029102910291,0,0.0149063831866196,0.00181219843066145,0.211651652629137,0.00158567039721034,0.1242121277875,0.00268394067731708,0.136109637073689,0.00438254288390037,0.0649459927120741,0.00216770813416006,0.000133219861681786,5.7115775192324e-05,0.0011001100110011,0,0.059369090892061,0.00509256386243107,0.00013357454658532,5.87129319152596e-05,0.000133787458391197,5.95789451965477e-05,0.000489057057678092,0.000268524520093381,0.00254040145270729,0.000145397449364701,0.000566386354588191,0.0001126408380021,0.00280039738597526,0.00043619978853439,0.000799820107572146,0.000171565131094947,0.00106107619930873,0.000268378195487105,0.00824675002496484,0.00163599294317137,3.28083989501312e-05,5.68258138966167e-05,0.0002000200020002,0,0.00033711355770608,0.000164763151687271
