"State","Avg","Std"
"'0000'",0.235006835517804,0.00271548600601996
"'1111'",0.168843309995063,0.00544558830102568
"'1100'",0.103543124559484,0.00319573646631564
"'1110'",0.10193225624055,0.00377863137877037
"'0111'",0.10096603923177,0.00292790095321905
"'0011'",0.0995603356765962,0.00358016226196895
"'0001'",0.0510619086851705,0.00174328305023452
"'1000'",0.050032303809674,0.00157522192026993
"'0010'",0.0152624456471891,0.00107849118818425
"'0110'",0.0138637081582251,0.00143489507810039
"'0100'",0.0136620752757441,0.00120350351988067
"'1010'",0.0110019467291934,0.00169201710293569
"'0101'",0.0102407499589456,0.00113803706700485
"'1101'",0.009900295294159,0.000607349340227118
"'1011'",0.00887836127835788,0.00102260402272013
"'1001'",0.00624430394207475,0.000465794085656545
