"Phase","C1_Avg","C1_Std","C10_Avg","C10_Std","C11_Avg","C11_Std","C12_Avg","C12_Std","C2_Avg","C2_Std","C3_Avg","C3_Std","C4_Avg","C4_Std","C5_Avg","C5_Std","C6_Avg","C6_Std","C7_Avg","C7_Std","C8_Avg","C8_Std","C9_Avg","C9_Std","D1_Avg","D1_Std","D10_Avg","D10_Std","D11_Avg","D11_Std","D12_Avg","D12_Std","D2_Avg","D2_Std","D3_Avg","D3_Std","D4_Avg","D4_Std","D5_Avg","D5_Std","D6_Avg","D6_Std","D7_Avg","D7_Std","D8_Avg","D8_Std","D9_Avg","D9_Std"
"'0111 0110 0110'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.000307327885421849,0.000185398292887458,0,0,0,0,0,0,0,0,3.16315556399064e-05,5.47874614907597e-05,3.29543582138738e-05,5.70786227572542e-05,0.000233706516573122,0.000116270486945306,0.0002000200020002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1000 0110 0010'",6.64327964791512e-05,5.75350345243488e-05,0,0,0,0,0.0001000100010001,0,0,0,0,0,0,0,0,0,3.29543582138738e-05,5.70786227572542e-05,0,0,0.0003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1000 0110 0100'",6.64327964791512e-05,5.75350345243488e-05,0,0,0.000332179162924406,3.89176902405589e-05,0,0,0,0,0,0,0,0,0,0,6.63544918144082e-05,5.74685657405491e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1000 0110 0110'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.000877824750786335,0.00027474531341494,0,0,0,0,0,0,0,0,0,0,0,0,6.60572409211612e-05,5.72093129206917e-05,0.0027002700270027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0011 0001'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.000100297336476544,6.58424763794557e-06,0,0,6.65405325420994e-05,5.76261713117415e-05,0,0,0,0,0,0,0,0,3.2866627226714e-05,5.69266682300952e-05,0.0005000500050005,0,0,0,0,0,0,0,0,0,0.000170918924419733,6.97359008133187e-05,0,0,0,0,0,0,0,0,3.2866627226714e-05,5.69266682300952e-05,6.61450659501646e-05,5.72887878490368e-05,0,0,0,0
"'1001 0011 0010'",6.64327964791512e-05,5.75350345243488e-05,0,0,0.000294456133437412,0.000151587750955772,0.0005000500050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0100 0001'",3.30360092500826e-05,5.72200465004584e-05,0,0,6.46238204948084e-05,5.60502432566304e-05,0.0004000400040004,0,0,0,0,0,0,0,0,0,3.29543582138738e-05,5.70786227572542e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0101 0100'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.00121000391371074,0.000239406789677147,0.0078007800780078,0,0,0,0,0,0,0,0.000131380682207233,0.000114011778972555,9.97546254149426e-05,0.000100203375531406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0110 0001'",0.00616386552727796,0.00066209036967355,0,0,0.000933963181783667,3.18036022152737e-05,0,0,0.00443341868779616,0.000134960001972311,0,0,0,0,0.000535234170365065,7.59248935260889e-05,0,0,0.00219881382810546,0.000683375714155909,0.0258025802580258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0110 0010'",0.00553492329132288,0.000279207409264061,0,0,6.46238204948084e-05,5.60502432566304e-05,0.0054005400540054,0,6.65405325420994e-05,5.76261713117415e-05,0,0,0,0,3.16315556399064e-05,5.47874614907597e-05,0.000830969532455255,0.000341652071380384,0.00193420373235788,0.000127293520669621,0.0008000800080008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0110 0011'",0.00837017298224614,0.000743037115815755,0,0,3.1287153494775e-05,5.41909394771565e-05,0.0003000300030003,0,0.000400192759672673,0.000264724193815656,0,0,0,0,6.56903411036167e-05,5.70058894862773e-05,3.29543582138738e-05,5.70786227572542e-05,0.0370781177965122,0.000723054371688846,0.0024002400240024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0110 0100'",0.0049363252179443,0.000931105891547423,0,0,6.25743069895501e-05,0.000108381878954313,0.0061006100610061,0,0.000166821659156015,5.82156020645516e-05,0,0,0,0,6.32631112798127e-05,0.000109574922981519,0.00102958723251182,0.000538959986431821,0.00159955315398942,0.000340174145149494,0.0004000400040004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0110 0101'",0.00717239370401405,0.000985039073563546,0,0,0.018097679471257,0.00143496761296541,0.0051005100510051,0,0.0124386031497992,0.00257763781490265,0,0,0,0,0.00375311348691287,0.000876793335785094,0.00116618411301819,0.000317737929508744,0.0367466690664717,0.00128383254836453,0.07000700070007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0110 0110'",0.00483156451612156,0.000454930446846297,0,0,0.000294456133437412,0.000151587750955772,0.0011001100110011,0,0.000166421066417799,0.000152692512211509,0,0,0,0,0.000134617829385944,6.26023698337995e-05,0.000664779991779836,0.000316423112053511,0.0504838666544316,0.0014048370698898,0.014001400140014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0111 0011'",0.000132865592958302,0.000115070069048698,0,0,0,0,0.0001000100010001,0,0,0,0,0,0,0,0,0,3.29543582138738e-05,5.70786227572542e-05,0.000499688833032696,0.000171007643740412,0.0008000800080008,0,0,0,0,0,0,0,0,0,3.021787084882e-05,5.23388876067107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0111 0101'",0.000199298389437453,0.000172605103573046,0,0,0.00203079800703343,0.000129331274001631,0.0011001100110011,0,0.000299623783990013,0.000171806189653377,0,0,0,0,0.000128953452383429,0.00014421860047995,0,0,0.000299630337058019,0.00017170326138248,0.0039003900390039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0111 0110'",0.00396720728048875,0.00058811359768861,0,0,0.00187436223955955,0.000173390824513774,0.0002000200020002,0,0.00173257014619336,0.000397226329527586,0,0,0,0,0.000907048621964622,0.000630814546857661,9.9308850028282e-05,9.88660896095362e-05,0.016433413214578,0.00173995734765873,0.0147014701470147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0111 0111'",0.00013214403700033,0.000228880186001834,0,0,3.1287153494775e-05,5.41909394771565e-05,0,0,0.000299362661376897,0.000263838915290766,0,0,0,0,6.56903411036167e-05,5.70058894862773e-05,0,0,0.000466955626242246,6.0043546933445e-05,0.0003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 1000 0010'",3.30360092500826e-05,5.72200465004584e-05,0,0,6.46238204948084e-05,5.60502432566304e-05,0.0003000300030003,0,3.32005312084993e-05,5.7505006891397e-05,0,0,0,0,3.16315556399064e-05,5.47874614907597e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 1000 0100'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.00231971049094494,0.00047268064408062,0,0,0.000100011095182257,4.05120620277481e-07,0,0,0,0,3.16315556399064e-05,5.47874614907597e-05,0,0,0,0,0.0007000700070007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 1000 0110'",0.00560006072581501,0.000914028734587535,0,0,0.0010719835477472,0.00012176689285143,0,0,0.00396848068957062,0.000691265819016209,0,0,0,0,0.000536851482833962,0.000243565054667214,0,0,0.00250210342039546,0.000530517279835419,0.0295029502950295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 1001 0001'",3.30360092500826e-05,5.72200465004584e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 1001 0011'",3.30360092500826e-05,5.72200465004584e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198171722763484,0.000171627938762075,0,0,0,0,0,0,0,0,0,0,3.021787084882e-05,5.23388876067107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 1001 0100'",3.30360092500826e-05,5.72200465004584e-05,0,0,0,0,0.0002000200020002,0,3.32005312084993e-05,5.7505006891397e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 1001 0101'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.000639507048346255,0.000149425651406838,0.0003000300030003,0,0,0,0,0,0,0,0,0,0,0,0.000198171722763484,0.000171627938762075,0.0005000500050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 1001 0110'",0.00573551704274736,0.000447770714628831,0,0,6.46238204948084e-05,5.60502432566304e-05,0,0,0.0013002747986759,0.000102870287419513,0,0,0,0,9.97491265673271e-05,0.000102262809169415,0,0,0.0522429691802373,0.00210256714129287,0.0092009200920092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 1001 0111'",0.000132865592958302,0.000115070069048698,0,0,0.000100297336476544,6.58424763794557e-06,0,0,0.000133481657822415,5.83200137695131e-05,0,0,0,0,0,0,0,0,0.000100029247987339,1.70473198281307e-06,0.0008000800080008,0,0,0,0,0,0,0,0,0,3.021787084882e-05,5.23388876067107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1010 0110 0010'",6.64327964791512e-05,5.75350345243488e-05,6.60548975981226e-05,5.72127404131821e-05,0.00328496082622338,0.000423387273170748,0.0017001700170017,0,0,0,0,0,0,0,0,0,0,0,3.2866627226714e-05,5.69266682300952e-05,0.0001000100010001,0,0.0011361207760009,0.000144314894217142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1010 0110 0110'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.00282674082285356,0.000251514837236352,0.0007000700070007,0,0,0,3.32303193433689e-05,5.75566014544538e-05,0,0,0,0,0,0,0.000233249109669125,5.67924753965219e-05,0.0018001800180018,0,0.000367919438817991,6.66768093155842e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1010 1001 0110'",0.00666919329869121,0.00075898011242701,0,0,0.0187141196950334,0.00351554652480831,0.0052005200520052,0,0.0140020844795608,0.000309694608170206,0,0,0,0,0.0035479508567757,0.000871198431102251,0.00163244865726569,0.000298407623548637,0.0367379783352958,0.00223763893445229,0.0684068406840684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1010 1001 1000'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.00809834075063115,0.000348918389499172,0.0005000500050005,0,0,0,0,0,0,0,0,0,0,0,6.60572409211612e-05,5.72093129206917e-05,0.0014001400140014,0,0.00026486586827631,0.000106985014179472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1010 1010 0110'",3.30360092500826e-05,5.72200465004584e-05,3.27182305980893e-05,5.66696377296452e-05,0.00100940924075765,0.000227178818134064,0.0004000400040004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008000800080008,0,0.00042966126196139,0.000216513455658011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1011 0110 0010'",3.30360092500826e-05,5.72200465004584e-05,0,0,0,0,0.0007000700070007,0,0,0,0,0,0,0,0,0,3.29543582138738e-05,5.70786227572542e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1011 0110 0011'",0.000200029270841303,1.66553583887314e-06,0,0,3.1287153494775e-05,5.41909394771565e-05,0,0,3.32005312084993e-05,5.7505006891397e-05,0,0,0,0,0,0,0,0,0.000332820950752466,0.000229183057532542,0.0002000200020002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1011 0111 0110'",0.000200575100532721,0.000101564400863653,0,0,0.000131584489971319,4.87435074471361e-05,0.0001000100010001,0,6.64010624169987e-05,0.000115010013782794,0,0,0,0,3.16315556399064e-05,5.47874614907597e-05,3.29543582138738e-05,5.70786227572542e-05,0.000233249109669125,5.67924753965219e-05,0.0013001300130013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1011 1001 0110'",0.00437029047048629,0.00137451191541904,0,0,0.000129247640989617,0.000112100486513261,0.0026002600260026,0,0.000433236003118986,0.000207527789320253,0,0,0,0,6.56903411036167e-05,5.70058894862773e-05,0.000133154759015477,0.000153206430787684,0.0154063338176661,0.000796743160031762,0.0031003100310031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1011 1001 0111'",0.000132504814979316,0.000151273165296756,0,0,0.000432476499400949,3.48421025806281e-05,0.0002000200020002,0,0.000166412157599256,0.000114655542289698,0,0,0,0,3.16315556399064e-05,5.47874614907597e-05,3.29543582138738e-05,5.70786227572542e-05,0.000100029247987339,1.70473198281307e-06,0.0014001400140014,0,0,0,0,0,0,0,0,0,3.021787084882e-05,5.23388876067107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1011 1010 0110'",0.000233786836049358,0.000153398045743401,0,0,0.00240713607543704,0.000158021943310694,0.0012001200120012,0,0.000266693284213172,5.77362190572543e-05,0,0,0,0,0.00016624938502585,5.61356070081995e-05,0.000132263208242156,0.000150871831873335,0.000699747329007374,0.000170377426189566,0.0023002300230023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1011 1011 0110'",0.000132504814979316,0.000151273165296756,0,0,3.1287153494775e-05,5.41909394771565e-05,0.0002000200020002,0,6.65405325420994e-05,5.76261713117415e-05,0,0,0,0,3.16315556399064e-05,5.47874614907597e-05,3.29543582138738e-05,5.70786227572542e-05,0.000265982316459575,0.000287047809048265,0.0001000100010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1011 1011 1001'",3.30360092500826e-05,5.72200465004584e-05,0,0,3.1287153494775e-05,5.41909394771565e-05,0.0002000200020002,0,0,0,0,0,0,0,0,0,3.29543582138738e-05,5.70786227572542e-05,0,0,0,0,6.56991265469589e-05,5.69158752207044e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001000100010001,0,0,0
"'1100 0110 0110'",3.30360092500826e-05,5.72200465004584e-05,0,0,6.46238204948084e-05,5.60502432566304e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000300087743962016,5.11419594843922e-06,0.0004000400040004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1100 1000 0110'",3.30360092500826e-05,5.72200465004584e-05,0,0,9.38614604843251e-05,0.00016257281843147,0,0,0,0,0,0,0,0,0,0,0,0,3.2866627226714e-05,5.69266682300952e-05,0.0006000600060006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1100 1001 0110'",0.00760038141056567,0.000132482166853331,0,0,0.000131584489971319,4.87435074471361e-05,0.0002000200020002,0,0.000299911633058757,0.000264638902243798,0,0,0,0,6.56903411036167e-05,5.70058894862773e-05,0,0,0.0329073355533144,0.000909568759609532,0.0027002700270027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1100 1001 1000'",3.30360092500826e-05,5.72200465004584e-05,0,0,3.1287153494775e-05,5.41909394771565e-05,0.0001000100010001,0,3.32005312084993e-05,5.7505006891397e-05,0,0,0,0,0,0,0,0,0,0,0.0013001300130013,0,0,0,0,0,0,0,0,0,9.065361254646e-05,0.000157016662820132,0,0,0,0,0,0,0,0,3.2866627226714e-05,5.69266682300952e-05,0,0,0,0,0,0
"'1101 0110 0100'",0.000132865592958302,0.000115070069048698,0,0,0.000129247640989617,0.000112100486513261,0.0017001700170017,0,0,0,0,0,0,0,0,0,0.000266389941477022,5.58172246379978e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1101 0110 0101'",9.94688057292337e-05,9.91099977136224e-05,0,0,0.00194891607206722,0.000510015288879189,0.0019001900190019,0,0.000300033285546772,1.21536186083245e-06,3.32303193433689e-05,5.75566014544538e-05,0,0,0.000266808428948083,0.000156462017584373,9.97546254149426e-05,0.000100203375531406,0.000833882004497154,0.000119476375517311,0.0021002100210021,0,6.56991265469589e-05,5.69158752207044e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1101 0110 0110'",6.64327964791512e-05,5.75350345243488e-05,0,0,0,0,0.0003000300030003,0,0,0,0,0,0,0,0,0,3.29543582138738e-05,5.70786227572542e-05,0.000399659585045358,0.000171347325576972,0.0001000100010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1101 0111 0110'",0.000301320617357222,0.000267376347027439,0,0,0.000162871643466094,0.000102867986090785,0,0,0,0,0,0,0,0,3.16315556399064e-05,5.47874614907597e-05,0,0,0.000166410475376233,0.000114591528766271,0.0002000200020002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1101 0111 0111'",3.30360092500826e-05,5.72200465004584e-05,0,0,6.46238204948084e-05,5.60502432566304e-05,0.0001000100010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11497367847242e-05,5.39529267535395e-05,3.021787084882e-05,5.23388876067107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1101 1001 0100'",3.30360092500826e-05,5.72200465004584e-05,0,0,6.46238204948084e-05,5.60502432566304e-05,0.0042004200420042,0,0,0,0,0,0,0,0,0,3.29543582138738e-05,5.70786227572542e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1101 1001 0110'",0.00446632722269222,0.000696808972491127,0,0,0.000156435767473875,0.000270954697385783,0.0021002100210021,0,0.000566996601191603,0.000117684696368896,0,0,0,0,3.16315556399064e-05,5.47874614907597e-05,9.97546254149426e-05,0.000100203375531406,0.0169367613028427,0.000578758501164102,0.0042004200420042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1101 1001 0111'",9.98295837082197e-05,0.000100192310369925,0,0,0.000200594672953087,1.31684952758911e-05,0.0001000100010001,0,3.32005312084993e-05,5.7505006891397e-05,0,0,0,0,0,0,0,0,0.000166410475376233,0.000114591528766271,0.0005000500050005,0,0,0,0,0,0,0,0,0,6.043574169764e-05,0.000104677775213421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1101 1001 1001'",3.30360092500826e-05,5.72200465004584e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5733254453428e-05,0.00011385333646019,0.0003000300030003,0,0,0,0,0,0,0,0,0,3.021787084882e-05,5.23388876067107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20297235834855e-05,5.54771085989839e-05
"'1101 1101 0110'",0.000166808209878789,0.000115844941303018,0,0,0,0,0,0,6.65405325420994e-05,5.76261713117415e-05,0,0,0,0,0,0,0,0,6.5733254453428e-05,0.00011385333646019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1101 1101 0111'",3.30360092500826e-05,5.72200465004584e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21409057307235e-05,5.56696817268948e-05,0,0,3.28083989501312e-05,5.68258138966167e-05,0,0,0,0
"'1101 1101 1001'",3.30360092500826e-05,5.72200465004584e-05,0,0,0,0,0.0001000100010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1110 0110 0110'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.000169307519458312,6.57132302470306e-05,0.0001000100010001,0,0,0,0,0,0,0,0,0,0,0,0.000133219861681786,5.7115775192324e-05,0.0002000200020002,0,0,0,0,0,0,0,3.11497367847242e-05,5.39529267535395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1110 1001 0110'",0.00390348498157493,0.00058787725073612,0,0,0.00215040297148663,0.000407208922447114,0.0002000200020002,0,0.00233265453492399,0.000370605601004731,0,0,0,0,0.000732710152353368,2.32952824168775e-05,0.000164771791069369,0.000285393113786271,0.0193752279372732,0.001217524497067,0.0164016401640164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1110 1001 1000'",6.64327964791512e-05,5.75350345243488e-05,0,0,0.000200594672953087,1.31684952758911e-05,0,0,6.65405325420994e-05,5.76261713117415e-05,0,0,0,0,0,0,0,0,0,0,0.0004000400040004,0,0,0,0,0,0,0,0,0,3.021787084882e-05,5.23388876067107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1110 1001 1001'",0.00013341142264972,5.80028945164176e-05,0,0,6.46238204948084e-05,5.60502432566304e-05,0,0,9.98805338756994e-05,0.000100020295720756,0,0,0,0,0,0,0,0,0.00033373576456046,0.000116748698526115,0.0003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1110 1010 1001'",0.00023197362070855,0.000249276133333846,0,0,0.00183109556054666,0.00077674871883046,0.0014001400140014,0,0.000400444973467246,0.000174960041308539,0,0,0,0,0.00010015408524478,4.59511607927285e-06,6.59087164277476e-05,0.000114157245514508,0.000967559273082937,0.000235017490701061,0.0044004400440044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
