"State","Avg","Std"
"'0110'",0.465954266504829,0.0065416908817708
"'1001'",0.448822567686078,0.00692177194423604
"'1110'",0.0116844895248749,0.000849366130823546
"'0111'",0.0109793658238986,0.0015202451154938
"'1011'",0.0109610986588242,0.00122610317795718
"'1101'",0.0106982490384626,0.001428362850526
"'0011'",0.00617289766244014,0.000836946002495061
"'1100'",0.00553626402212985,0.000341461835227561
"'1010'",0.00534433320544303,0.000608180814709521
"'0101'",0.00532797419473504,0.000825113595821884
"'0001'",0.00395065353721335,0.000714821964981143
"'1000'",0.00387160985728747,0.000688659784919942
"'1111'",0.00360092083088207,0.000358703688024296
"'0100'",0.00357142961059033,0.000794264053917204
"'0010'",0.00352387984231093,0.00043310517835067
