"State","Avg","Std"
"'0000'",0.533866866917832,0.00895920145691757
"'1111'",0.381577738499099,0.00845339675776388
"'0010'",0.0112154245124404,0.000883371339989175
"'0001'",0.0110645864474341,0.000636972060207342
"'1000'",0.0108575593577191,0.000711292693703556
"'0100'",0.0103357917408974,0.000823385341688826
"'0101'",0.00608676747736448,0.000590923618143844
"'0011'",0.00544654120660196,0.000745315046267651
"'1010'",0.00542544749749972,0.000865164212467811
"'1100'",0.00506817371679776,0.000693991293364578
"'1110'",0.0047444162448803,0.000558878605381902
"'1011'",0.00459544923817731,0.000516228122376299
"'1101'",0.00457500380725041,0.000713941943108065
"'0111'",0.00403274570920142,0.000652808162429787
"'1001'",0.000731632425185167,0.000195398390776015
"'0110'",0.000375855201618748,0.000248542160283056
