"State","Avg","Std"
"'1100'",0.328230799270403,0
"'0011'",0.319862025885128,0
"'0000'",0.159307518053393,0
"'1111'",0.0468969119134136,0
"'0100'",0.0285282099638535,0
"'0010'",0.0283260468904033,0
"'1011'",0.0258742540920759,0
"'1101'",0.0245097525625578,0
"'0111'",0.0086978935988837,0
"'1110'",0.00821189261783321,0
"'1000'",0.00714821482148215,0
"'0001'",0.00625760988797292,0
"'0110'",0.00429245305482929,0
"'0101'",0.00141414935144308,0
"'1001'",0.00127941365565128,0
"'1010'",0.00116285438067616,0
