"State","Avg","Std"
"'0110'",0.425402921776593,0.00622281517102912
"'1001'",0.424729453536187,0.00630672526602038
"'0011'",0.0219553868280692,0.00118645948577029
"'1010'",0.0218952646170884,0.00149567677820254
"'0101'",0.021421960875469,0.00107632783339407
"'1100'",0.0198987583375279,0.000912002143280038
"'1101'",0.0149545001948497,0.000741763436656547
"'1110'",0.0147079859011882,0.0009090844966161
"'0111'",0.0141967662537464,0.00119844295921225
"'1011'",0.0139055827315308,0.00101097677871569
"'1111'",0.00180538339389951,0.000389259222783803
"'1000'",0.00150756050037446,0.00036285715285199
"'0100'",0.00121595531358,0.000305219846542316
"'0001'",0.00120910813205226,0.000423034760208039
"'0010'",0.00119341160784405,0.000180693823293016
