"Phase","C1_Avg","C1_Std","C10_Avg","C10_Std","C11_Avg","C11_Std","C12_Avg","C12_Std","C2_Avg","C2_Std","C3_Avg","C3_Std","C4_Avg","C4_Std","C5_Avg","C5_Std","C6_Avg","C6_Std","C7_Avg","C7_Std","C8_Avg","C8_Std","C9_Avg","C9_Std","D1_Avg","D1_Std","D10_Avg","D10_Std","D11_Avg","D11_Std","D12_Avg","D12_Std","D2_Avg","D2_Std","D3_Avg","D3_Std","D4_Avg","D4_Std","D5_Avg","D5_Std","D6_Avg","D6_Std","D7_Avg","D7_Std","D8_Avg","D8_Std","D9_Avg","D9_Std"
"'0111 0101'",3.30360092500826e-05,5.72200465004584e-05,0.00043097441437123,0.000221815235009323,0.0013167371261795,0.00041211797012241,0.0013001300130013,0,0.000833010352416357,0.000249081839804639,0.000166440642685938,0.000152659255592051,0.00130000324634086,0.000171815122759442,0.000568483038473869,0.000217718282149148,0.000132972083045181,5.60800549991169e-05,3.2866627226714e-05,5.69266682300952e-05,0.0009000900090009,0,0.000435627453862295,0.000125264632045487,6.64514428130011e-05,5.75496000791464e-05,0,0,0.000166684817285401,5.76925875625012e-05,0.000981828047168683,0.000335533613821177,6.65242172844832e-05,5.76124109551983e-05,0,0,0,0,6.4281811461447e-05,0.00011133936345379,0.000331928003616403,0.000246925616093614,0,0,0.0001000100010001,0,3.20297235834855e-05,5.54771085989839e-05
"'0111 0110'",0.00136553139756479,0.000240919845600801,0,0,0.00195535194805944,0.000343976668735533,0.0005000500050005,0,0.00276562941542986,0.000502866360469566,0.000333805825813064,0.000209051530889491,9.94530084535057e-05,0.000172257663607049,0.00159356383973526,0.000307370209039674,0.000432762158122738,0.000112453798357197,0.000400116991949355,6.81892793125228e-06,0.0037003700370037,0,0.000267848964226762,6.39733969336939e-05,0.000166464437512161,5.69708512910659e-05,0,0,9.61679284905348e-05,9.35677786459278e-05,0.000170918924419733,6.97359008133187e-05,0.00016633998441215,0.000114434832856896,3.31444101952206e-05,5.74078024450259e-05,0,0,0.000299893111815312,0.000100771501838595,0.000569524683203997,0.000313947052695443,6.61450659501646e-05,5.72887878490368e-05,0.0001000100010001,0,0,0
"'0111 0111'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.000169307519458312,6.57132302470306e-05,0.0002000200020002,0,0.000499933823423272,0.000264504060739927,6.64606386867378e-05,0.000115113202908908,0,0,0.00010015408524478,4.59511607927285e-06,3.29543582138738e-05,5.70786227572542e-05,0,0,0.0002000200020002,0,6.56991265469589e-05,5.69158752207044e-05,0,0,0,0,0.000100276636103244,6.26956664723404e-06,0.0010335662645153,0.000585169236887404,3.31641959340696e-05,5.74420723499777e-05,0,0,0,0,0.000133876103042294,5.97463316502856e-05,0.00170205058691346,0.000414150929223037,0,0,0,0,0,0
"'1000 0010'",6.64327964791512e-05,5.75350345243488e-05,0,0,0.000162871643466094,0.000102867986090785,0.0002000200020002,0,0,0,0,0,0,0,0.000165439467670944,0.000154708450153488,0.000668324365794962,0.000236335231552075,0,0,0,0,0,0,0,0,0,0,6.50181917058107e-05,5.64548904277245e-05,3.021787084882e-05,5.23388876067107e-05,0,0,0,0,0,0,0,0,0.000166675428083424,5.77131994114964e-05,0,0,0,0,0,0
"'1000 0110'",0.00216420536901405,0.000531874990173449,0,0,0.00092109142979923,0.000341204552129953,0,0,0.00490165051611287,0.000666918356647717,0,0,0,0,0.000836506343454312,0.000270546606789513,0.000567151990773969,6.31227896196053e-05,0.000100029247987339,1.70473198281307e-06,0.01000100010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133392774608335,5.78907151883814e-05,0,0,0,0,0,0
"'1001 0001'",0.000600448590502895,0.000102955207607455,0,0,0.00939755470176664,0.00151335985468236,0.0001000100010001,0,0.00306742235969168,0.000258902614079632,0,0,0,0,0.0019722600666106,0.000262464232981558,3.29543582138738e-05,5.70786227572542e-05,0,0,0.0049004900490049,0,0,0,0,0,0,0,0.000100276636103244,6.26956664723404e-06,0.000768138659319408,0.000234280775209912,0,0,0.00016711533783323,0.000116781577307708,0,0,3.21409057307235e-05,5.56696817268948e-05,6.5733254453428e-05,0.00011385333646019,0,0,0,0,0.000132978643430043,0.000154756792538659
"'1001 0010'",0.00189935281443022,0.00049726613295202,0,0,0.000231881826447862,4.36108443967411e-05,0.0333033303330333,0,0.000833959916836433,0.000234323900750725,0,0,0,0,0.000497533279045191,0.000163722071438523,0.0270428997984699,0.00252086414426327,0.00033373576456046,0.000116748698526115,0.0002000200020002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0011'",0.00233534291464068,0.000856900884568798,0,0,0.000194158796960869,0.000157038312043057,0.0004000400040004,0,0.000933579328099017,0.000153893939787618,0,0,0,0,0.000294392920054373,0.000257063704163548,0.00123182973002958,0.000340441627126769,0.0017346026432872,0.000296643101121351,0.0007000700070007,0,0,0,0.00206469635391826,0.000567399152165349,0,0,0,0,0.000555225011872122,0.000254116543781861,0.000733372697651256,0.000115153442291597,0,0,0,0,0.000100079759806633,3.2093757238034e-06,0.000300900255188508,0.000203388412534268,0.0012035316849854,0.0003605613096584,0.0001000100010001,0,0,0
"'1001 0100'",0.00206470858694719,0.000673809826209172,0,0,0.000162871643466094,0.000102867986090785,0.0309030903090309,0,0.00083356823291676,0.000153746497486572,0,0,0,0,0.000506029844548962,0.000191725768315664,0.0297137489434564,0.00174640991407259,0.000264228963684645,0.000228837251682767,0.0001000100010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0101'",0.00193114941436855,0.000637336767888878,0.000696478536886658,0.000331915872050259,0.0772915233939281,0.00497845870194451,0.0592059205920592,0,0.0108642373124329,0.00132270263321249,0.0264334926119099,0.00162149037346544,0.0015335619336558,6.01977176271441e-05,0.0412983467791862,0.00227069002878118,0.0248400684268543,0.00194112990209008,0.00176642103626965,0.000282350207104122,0.0099009900990099,0,0.0260656013330188,0.00152583451258713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0110'",0.559519616774199,0.00726014011453026,0,0,0.00678893172691019,0.000494444395764365,0.0107010701070107,0,0.205346687894912,0.0054113651054244,0,0,0,0,0.0179373652238004,0.000130134231914618,0.0386335552876852,0.00122260265002206,0.429958441056372,0.00727523856031711,0.169216921692169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1001 0111'",0.0100362023185106,0.00196245022433525,0,0,0.00300248421830409,0.000101657253569655,0.0012001200120012,0,0.0151038356239741,0.000861215534692913,0,0,0,0,0.00597971339812371,0.000918819764938305,0.00459779716705773,0.000386129424136536,0.00390114067150621,6.648454732971e-05,0.0075007500750075,0,0,0,0,0,0,0,0,0,9.87063305433615e-05,0.000102969122560346,0,0,0,0,0,0,0,0,6.62366676044628e-05,5.73676067769042e-05,0,0,0,0,0,0
"'1001 1000'",0.000699010788561725,0.00019413274573412,0,0,0.00773487443421197,0.000289902305802472,0.0005000500050005,0,0.00363319045621301,0.000217715599668966,0,0,0,0,0.00229302512397982,0.000233422995171525,0.000166109117229351,0.000152774337696902,0,0,0.0057005700570057,0,3.23624595469256e-05,5.60534241931676e-05,0,0,0,0,9.61679284905348e-05,9.35677786459278e-05,0.00118218910203525,0.00038501271041586,3.31641959340696e-05,5.74420723499777e-05,0.00023334168047273,5.76108999935732e-05,3.29935002804448e-05,5.71464188052683e-05,3.21409057307235e-05,5.56696817268948e-05,0.000165843375586675,0.000152600783371553,0,0,0,0,3.20297235834855e-05,5.54771085989839e-05
"'1001 1001'",0.000834596204531239,0.000354241002932134,0,0,0.000871388874794117,0.000109017989690365,0,0,0.000901441104980067,0.000533377862717793,0,0,0,0,0.000340590376878018,0.000264377139240627,3.29543582138738e-05,5.70786227572542e-05,0.00159955315398942,0.000340174145149494,0.0021002100210021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1010 0110'",0.00203205200656785,0.000290173674498065,0.000869465384203888,0.000243143308133268,0.0190003554995459,0.0014939375524742,0.0074007400740074,0,0.0233007305927185,0.000923971306171057,0.00600140784760179,0.000612706464809258,0.00183329981467497,0.000286728018617053,0.0181371833009593,0.00323222865900111,0.00276586108804031,0.000209713276837674,0.00183417448437054,0.000126487993007878,0.0224022402240224,0,0.00554220475396544,0.000436579926075198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1010 1001'",0.00223353371477097,0.000151614358579512,0.000532887383896212,4.87711913813251e-05,0.0779962814286628,0.00744413760630116,0.0575057505750575,0,0.0122371862581837,0.00158335551276864,0.0228002359469977,0.0022643824694789,0.00173313955826472,0.00046014895708798,0.0450769524848513,0.00340838410651481,0.0244059252844153,0.000504385429198839,0.00166776400899431,0.000238952751034622,0.0086008600860086,0,0.0262891554538968,0.000994562470275721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1010 1010'",3.30360092500826e-05,5.72200465004584e-05,0.00192960273540024,0.000369385227529001,0.00249456165992915,0.000212814288675225,0.0016001600160016,0,0,0,0.000299585367610197,0.000199046981686984,0.000733914236439268,0.000578793441024538,0.00020030817048956,9.1902321585457e-06,0.000200035449662614,2.15003323407952e-06,0,0,0,0,0.0053067182492856,0.000318876558929465,0,0,0,0,0,0,3.021787084882e-05,5.23388876067107e-05,0,0,0,0,0,0,0,0,9.96067079822117e-05,0.000100113918251736,0,0,0,0,9.93290034811906e-05,0.000100987904252336
"'1011 0110'",0.0104398126873078,0.00106125328489896,0,0,0.000683665953825466,0.000430656314467721,0.0062006200620062,0,0.00900022410738236,0.000743242455085823,0,0,0,0,0.00219610818591375,0.000225976189126832,0.00767124595300888,0.000532389055049634,0.00400299954710953,0.000711036134402422,0.0021002100210021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1011 0111'",0.000368114191815359,0.000254259408366356,0,0,0.00239515654991893,0.000698835764423826,0.0018001800180018,0,0.0039014000941652,0.000565857534745909,0.00550014868588963,0.000619413875321695,0.000633456824744373,5.86716085707179e-05,0.00589202285274495,0.00087228328794384,0.00279668882184511,0.000528865926672605,0,0,0.0007000700070007,0,0.00046798991340922,6.94057931287933e-05,0,0,0,0,0,0,3.021787084882e-05,5.23388876067107e-05,0,0,0,0,0,0,0,0,3.2866627226714e-05,5.69266682300952e-05,0,0,0,0,0,0
"'1011 1001'",0.00136608655270208,0.000244848547765427,0.000132752061257714,5.50506862283191e-05,0.00141059858666383,0.00025172966653517,0.008000800080008,0,0.000833419853973116,0.000115481267424527,0.000333805825813064,0.000209051530889491,0,0,0.00070593305636107,0.000223090494475216,0.00176736468874965,7.54131558374658e-05,0.000934826066292486,0.000465081947781225,0.0015001500150015,0,0.000600422847547375,1.80827269256307e-05,0,0,0,0,3.11497367847242e-05,5.39529267535395e-05,0.000327896704753199,0.000123927500371617,0.000166663163737607,5.76708061047447e-05,3.31444101952206e-05,5.74078024450259e-05,0,0,3.21409057307235e-05,5.56696817268948e-05,3.2866627226714e-05,5.69266682300952e-05,0,0,0,0,0,0
"'1011 1011'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.000200594672953087,1.31684952758911e-05,0.0007000700070007,0,0.000166821659156015,5.82156020645516e-05,0.000233378926712297,0.000115531231682702,0,0,0.00016301223784714,0.00014677541082537,0.000699312946491897,0.000433905466151053,0,0,0,0,0.00016479539368508,0.00010953440756228,3.31147758129677e-05,5.73564741893131e-05,0,0,0.000265571463912298,4.83566060360161e-05,0.000130786268483097,4.38414952270522e-05,0.000132852609152622,0.000151913704438974,3.31444101952206e-05,5.74078024450259e-05,0,0,0,0,3.2866627226714e-05,5.69266682300952e-05,0,0,0.0001000100010001,0,0,0
"'1100 0110'",0.00216746169627081,0.000215916743544533,0,0,6.25743069895501e-05,0.000108381878954313,0.0005000500050005,0,0.000299902724240214,9.96328573910726e-05,0,0,0,0,3.16315556399064e-05,5.47874614907597e-05,0.000201007423882004,0.000175762316084767,0.0013003802238354,2.21615157765699e-05,0.0012001200120012,0,0,0,0.000967911717024078,0.000295316973060883,0,0,0.000124598947138897,0.000215811707014158,3.021787084882e-05,5.23388876067107e-05,0.000533486455577696,0.000231370325618887,0,0,0,0,0.000235957467958451,0.000120850678946243,0.000301403668339543,0.000177877057657244,0.000634574241442832,0.00012349673528327,0.0005000500050005,0,0,0
"'1100 1000'",3.30360092500826e-05,5.72200465004584e-05,0,0,3.1287153494775e-05,5.41909394771565e-05,0.0002000200020002,0,0.000100011095182257,4.05120620277481e-07,0,0,0,0,0,0,9.88630746416214e-05,0.000171235868271762,0,0,0.0002000200020002,0,3.23624595469256e-05,5.60534241931676e-05,0.0010665813898046,5.18612778850971e-05,3.2782585890375e-05,5.67811043656202e-05,0.00477376522875395,0.000919777481336806,0.0066085456290008,0.000411556170091266,0.0007003358556263,0.000201907479837365,0.000265844340764224,0.00023023027264695,9.9427342989996e-05,9.89835266623635e-05,0.000804987456276693,0.00028623085201597,0.00113445216941095,0.000164060521442932,0.000828220446174951,0.000561335779113241,0.0033003300330033,0,0.000864939780519809,0.000245429744689379
"'1100 1001'",0.00210103822523753,0.000187468290464975,0,0,0.000338615038916624,0.000131426460494061,0.0011001100110011,0,0.00093424104345035,0.00032548746919707,0,0,0,0,3.16315556399064e-05,5.47874614907597e-05,0.000966696691266468,0.000208191250215352,0.00186873731877698,0.000584731968918099,0.001000100010001,0,0,0,0.00156664636330041,4.91130785062111e-05,0,0,0,0,0.000337811489841016,8.4636435489923e-05,0.00103451395627412,0.000381933074750466,0,0,0,0,3.21409057307235e-05,5.56696817268948e-05,9.96067079822117e-05,0.000100113918251736,0.000803422519646491,0.000354923782021282,0.0003000300030003,0,0,0
"'1100 1100'",3.30360092500826e-05,5.72200465004584e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000666529411007963,5.41087685527559e-05,0,0,0.00369797067379823,0.000211107832186189,0.00236575839410572,9.57452555965339e-05,0.000567424364071794,0.000232918427037804,9.97777601868914e-05,9.99504703365007e-05,0,0,0.000232646592948574,0.000114028684975022,0.000100022734230586,1.38123393157589e-06,0.00179728705505643,0.000319024413972154,0.0058005800580058,0,0.000165779765203186,5.43586780611551e-05
"'1101 0100'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.000169307519458312,6.57132302470306e-05,0.005000500050005,0,6.65405325420994e-05,5.76261713117415e-05,0,0,0,0,0.000234366955953271,6.30691649195961e-05,0.00236694483890477,0.000207980474866684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6461085191056e-05,5.75575681617374e-05,0,0,0.000133529935437709,0.000155441673178465,0,0,0,0,0,0,0,0
"'1101 0110'",0.0114404768948681,0.00160698855500064,0,0,0.000677230077833248,0.000262852920988122,0.0052005200520052,0,0.0104676855226783,0.000143619717139512,0,0,0,0,0.00268506733152472,0.00105414614507664,0.00777488847530138,0.00110639460009437,0.00420077100856423,0.000170372565795786,0.0027002700270027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'1101 0111'",0.000566330247315855,0.000150175359092027,0,0,6.46238204948084e-05,5.60502432566304e-05,0.0003000300030003,0,0.000699398133287384,0.000261515982995058,0,0,0,0,0.000667019811249751,5.53917323932319e-05,0.000800404898066822,0.000104077950113508,0.000100029247987339,1.70473198281307e-06,0.0002000200020002,0,0,0,0.000466503421609642,5.52470062480727e-05,0,0,6.22994735694483e-05,0.000107905853507079,0.000243131518296106,0.00017438894405829,0.000400369549501499,0.00010191644168366,0,0,0,0,0.000231608090134818,0.000208835948518906,0.000333854269317882,6.20302050692605e-05,0.000100027291334728,1.6108092507013e-06,0.0005000500050005,0,0,0
"'1101 1001'",0.00116696388953118,0.000155104585467765,3.27182305980893e-05,5.66696377296452e-05,0.00194980829853354,0.000394921885221619,0.0061006100610061,0,0.000867169356863476,0.000156093111739361,0.000333104732922659,0.000251492274825066,0,0,0.000631746149753681,0.000203877107727795,0.00173388413170305,0.000234551970087422,0.000499688833032696,0.000171007643740412,0.0008000800080008,0,0.000364936342867539,0.000104460355695371,0.000166464437512161,5.69708512910659e-05,0,0,6.50181917058107e-05,5.64548904277245e-05,0.000134812627481547,6.18213069724421e-05,0.000232736847787519,0.000207394855856619,3.31444101952206e-05,5.74078024450259e-05,0,0,6.59372489663854e-05,5.71572975738009e-05,9.96067079822117e-05,0.000100113918251736,0,0,0.0002000200020002,0,0,0
"'1101 1100'",3.30360092500826e-05,5.72200465004584e-05,0,0,0.000231881826447862,4.36108443967411e-05,0.0001000100010001,0,0.0001665605365429,0.000208275370192306,0.000133113974686205,0.000115280446044166,0,0,0.000200713129167014,0.000104428063428794,0.000334344858867777,0.000252635170702414,6.60572409211612e-05,5.72093129206917e-05,0.0003000300030003,0,0,0,0.00066720107196728,0.000119767329303912,3.2782585890375e-05,5.67811043656202e-05,0.0003521932485174,0.000345875037705312,0.000303869484810366,0.000182543672056425,0.0057014933699705,0.000475699357547527,9.97777601868914e-05,9.99504703365007e-05,0,0,0.000864227554705337,0.000217635192107096,0.000100022734230586,1.38123393157589e-06,0.000434519658773377,0.000120658297729748,0.0009000900090009,0,0,0
"'1110 0110'",0.00140147228153851,0.000273464786950666,6.54364611961785e-05,0.00011333927545929,0.00227000793593982,0.000914074014436149,0.0006000600060006,0,0.0032677234903064,0.000457674414429012,0.000366812697605649,5.86693643740805e-05,0,0,0.00213325003331139,0.000272777738094519,0.000400699350682185,0.000265680156153458,0.000432850198739805,0.000228817012097898,0.0042004200420042,0,0.000262796506187836,0.000227663500882818,0,0,0,0,0,0,0.00012087148339528,0.000209355550426843,9.96884132185528e-05,9.94931659480252e-05,6.62888203904412e-05,0.000114815604890052,0,0,0.000130219060427832,0.000146773273734173,0.000498778205505147,0.000168679127377834,0,0,0,0,0,0
"'1110 1000'",3.30360092500826e-05,5.72200465004584e-05,0,0,3.1287153494775e-05,5.41909394771565e-05,0,0,0.000100011095182257,4.05120620277481e-07,0,0,0,0,0,0,9.97546254149426e-05,0.000100203375531406,0,0,0.0002000200020002,0,0,0,0,0,0,0,6.22994735694483e-05,0.000107905853507079,0.00135557454317914,0.000394049883633407,0,0,6.62888203904412e-05,0.000114815604890052,3.29935002804448e-05,5.71464188052683e-05,6.59372489663854e-05,5.71572975738009e-05,0.00130204703689378,0.000279873095113998,0,0,0,0,9.93290034811906e-05,0.000100987904252336
"'1110 1001'",0.0118307478038887,0.000827064046440747,0,0,0.00216792614653065,0.000888031594192499,0.0016001600160016,0,0.0159984903078886,0.00142390251688593,0,0,0,0,0.00618156383539263,0.000515270167810211,0.00463492435064369,0.000162219124737705,0.00430125766345556,7.33034752609624e-05,0.0083008300830083,0,0,0,0,0,0,0,0,0,6.44621006960907e-05,5.61515613752602e-05,0,0,0,0,0,0,0,0,0.000232912095687886,5.44765141894201e-05,0,0,0,0,0,0
"'1110 1010'",9.98295837082197e-05,0.000100192310369925,0.000332819722576963,5.1868078252544e-05,0.00067079420184103,9.63819822022146e-05,0.0011001100110011,0,0.00103358151446273,6.14775560035833e-05,0.000166567741580357,5.73371882799252e-05,0.00123337831970967,0.00011415617118435,0.000463879452258934,9.13880693183341e-05,0.000133680957848206,5.91519637550455e-05,3.2866627226714e-05,5.69266682300952e-05,0.001000100010001,0,0.000771184433133361,0.000247858534003064,6.64514428130011e-05,5.75496000791464e-05,0,0,0.000169403535421764,6.59104184408972e-05,0.0007194797698005,0.000409902117420577,3.31641959340696e-05,5.74420723499777e-05,3.31444101952206e-05,5.74078024450259e-05,0,0,9.97335922020473e-05,0.000101429565536496,0.000332431416767438,0.000148435143544139,0,0,0.0001000100010001,0,0.000129738810699309,0.000146274341620065
"'1110 1011'",0.00059935693112006,0.000170107805754318,0,0,9.38614604843251e-05,0.00016257281843147,0.0002000200020002,0,0.000599247567980025,0.000343612379306755,0,0,0,0,0.000664187622748494,8.2326897480592e-05,0.0010708654123917,0.000655217534489008,0,0,0.0002000200020002,0,0,0,0.000701434284812757,0.000351694192956652,0,0,0.000158467402059983,0.000193276972574138,0.000279237815234292,0.00023434737013848,0.000333326327475214,0.000115341612209489,0,0,0,0,0.000368178133495807,6.83696049955999e-05,0.000233415508838921,5.80155723918526e-05,0.000100027291334728,1.6108092507013e-06,0.0001000100010001,0,0,0
"'1110 1100'",3.30360092500826e-05,5.72200465004584e-05,0,0,6.25743069895501e-05,0.000108381878954313,0.0001000100010001,0,0,0,0,0,0,0,0,0,0.000234144458066174,0.00011716309682374,0,0,0.0004000400040004,0,3.23624595469256e-05,5.60534241931676e-05,0.00116726604546308,0.000122713684886443,0,0,0.000262852745775936,9.61708526782297e-05,0.00244385941407146,0.000167715193374834,6.63283918681392e-05,0.000114884144699955,0,0,0,0,0.000167326278673371,0.000211871252539685,0.00326462187103337,0.000259868696171642,0.000501738551157973,0.000178869572389819,0.0006000600060006,0,0,0
