"State","Avg","Std"
"'1001'",0.186320773294121,0.0050032141873022
"'0100'",0.136086577023341,0.00177949857866183
"'0010'",0.129245059787541,0.00430165525051092
"'0110'",0.126001380544567,0.0057327970798366
"'0101'",0.0965549534984975,0.00219970625516453
"'1010'",0.0960777779434156,0.00267793780651571
"'1011'",0.0584189252333861,0.00267568937402957
"'1101'",0.0554106457083419,0.00296639626596831
"'1110'",0.0243716820820928,0.00104397334160505
"'0111'",0.0236462421580545,0.00182455365788723
"'1111'",0.0171317298910935,0.00100356223671413
"'0011'",0.0141907808889926,0.00096982863691809
"'1100'",0.0141720259786351,0.00110290162252028
"'0000'",0.00835259590992745,0.000926654885306898
"'1000'",0.00786832819006093,0.000498146894647584
"'0001'",0.00615052186793273,0.000305745914009109
