"State","Avg","Std"
"'0000'",0.369,0.025152865973218
"'0001'",0,0
"'0010'",0,0
"'0011'",0.066,0.00496655480858378
"'0100'",0,0
"'0101'",0.057,0.00326598632371091
"'0110'",0,0
"'0111'",0,0
"'1000'",0,0
"'1001'",0,0
"'1010'",0.0646666666666667,0.00634209919681348
"'1011'",0,0
"'1100'",0.0566666666666667,0.00385861230093008
"'1101'",0,0
"'1110'",0,0
"'1111'",0.386666666666667,0.0233428552000155
