"State","Avg","Std"
"'0000'",0.340666666666667,0.011323525167642
"'0001'",0,0
"'0010'",0,0
"'0011'",0.165,0.00697614984548544
"'0100'",0,0
"'0101'",0,0
"'0110'",0,0
"'0111'",0,0
"'1000'",0,0
"'1001'",0,0
"'1010'",0,0
"'1011'",0,0
"'1100'",0.176,0.00778888096369861
"'1101'",0,0
"'1110'",0,0
"'1111'",0.318333333333333,0.00736357401145818
