"State","Avg","Std"
"'0000'",0.36,0.0188325958557674
"'0001'",0,0
"'0010'",0,0
"'0011'",0.0593333333333333,0.00124721912892465
"'0100'",0,0
"'0101'",0.059,0.00141421356237309
"'0110'",0,0
"'0111'",0,0
"'1000'",0,0
"'1001'",0,0
"'1010'",0.059,0.00697614984548545
"'1011'",0,0
"'1100'",0.062,0.00668331255192114
"'1101'",0,0
"'1110'",0,0
"'1111'",0.400666666666667,0.00339934634239519
