"State","Avg","Std"
"'0000'",0.185,0.004546061
"'0001'",0.0633333333333333,0.002624669
"'0010'",0,0
"'0011'",0.186666666666667,0.000471405
"'0100'",0,0
"'0101'",0,0
"'0110'",0,0
"'0111'",0.0673333333333333,0.005249339
"'1000'",0.0566666666666667,0.002624669
"'1001'",0,0
"'1010'",0,0
"'1011'",0,0
"'1100'",0.197,0.003559026
"'1101'",0,0
"'1110'",0.063,0.004966555
"'1111'",0.181,0.00244949
