"State","Avg","Std"
"'1010'",0.375166666666642,0.00243629956194928
"'0101'",0.374199999999975,0.000941629792788265
"'1001'",0.0645333333333342,0.00101434160364689
"'0110'",0.0629000000000008,0.00148548533034386
"'0000'",0.0616333333333341,0.00137679176187093
"'1111'",0.0615666666666674,0.00238932812499439
"'0001'",0,0
"'0010'",0,0
"'0011'",0,0
"'0100'",0,0
"'0111'",0,0
"'1000'",0,0
"'1011'",0,0
"'1100'",0,0
"'1101'",0,0
"'1110'",0,0
